lineopen,line,road,home,linehow,linedokter,linebihl,linemidweek,linekeep,linecong,linebillings,lineharville,linebig200,linepiratings,linepimean,linepibias,linefei,linerwp,linemassey,lineclean,linecraig,linedonchess,linefluker,linesag,linesagpred,linesaggm,linesagr,lineversus,linedwig,linefpi,linetalis,linecfp,linepig,linefidler,neutral,linepfz,linemoore,lineelo,lineborn,linelaz,linekam,linel2hf,linepayne,linepaynep,linepaynewl,linekerns,lineteamrank,linel2,linelog,linecons,lineloud,linecurry,linedunk,linewayward,linedoi,lineargh,lineround,lineavg,linestd,linemedian,phcover,phwin,lineca
6,3.5,Central Mich.,Bowling Green,9.5,9.44,14.48,4,12.8,5.99,6.933,11.53,14.769,9.1,9.4,11.3,12.2,10.38,9.27,10,16.20267,4.5,11.2,12.67,13.24,11.37,15.13,17.78,12,7.9514,13.57,,,9.87,0,8.75,11.51,10.498494554,,12.6,16.3868,,,,,21.4,9.9,,,12.0505,5,16.13,19.36,12.48,9.33,,,11.87107345,3.5017269049,11.51,0.6424089315,0.7665413349,5
10.5,8,North Carolina,California,10.5,8.53,15.71,10,5.98,8.76,5.839,6.92,21.463,3.8,6.8,8.7,9.8,14.26,4.35,3.5,13.7255,8.8,5.6,7.58,5.6,8.41,9.53,11.36,9,7.5385,6.5,,,5.99,0,10.87,13.09,13.207960899,,10.08,9.0621,,,,,17.175,7,,,15.75,10,8.64,9.83,7.94,28.86,,,9.8987451513,4.9470200169,8.76,0.5326069644,0.7234706078,8
7.5,7.5,West Va.,Central Florida,6.5,5.96,1.92,7.5,7.63,3.65,1.881,8.59,-0.659,10.4,10,10.5,9.8,6.16,7.24,6.5,7.443537,6.9,10.5,7.69,8.72,6.04,9.26,9.35,13,5.9041,9.51,,,8.12,0,10.3,13.25,2.644090783,,9.76,9.573,,,,,17.625,8.1,,,9.8,7,4.66,9.254,6.67,-6.79,,,7.521941738,4.0888847246,8.1,0.5003799695,0.6762228807,7.5
-10.5,-11.5,Temple,Charlotte,-9,-7.67,-17.35,-11.5,-13.24,-7.99,-7.125,-6.03,-19.795,-6.8,-7.1,-7.2,-8.8,-11.63,-5.71,6,-16.65604,-7.4,-8.8,-7.47,-8.77,-8.28,-7.57,-18.6,-19,-9.0243,-12.72,,,-6.18,0,-19.58,-14.99,-15.58019462,,-14.57,-7.7605,,,,,-15,-13.9,,,-11.9595,-18,-10.37,-8.804,-7.97,-26.32,,,-10.94139832,5.6250473592,-8.804,0.5095393185,0.2586914953,-11.5
10.5,5.5,SMU,Clemson,4.5,11.17,2.45,6,10.53,10.75,1.181,4.38,7.481,6.6,10.2,10.1,4.7,0.22,6.27,1,2.384197,8.5,10.4,9.69,9.62,6.73,15.23,7.29,6,3.3593,5.01,,,8.51,0,1.76,7.45,0.683872619,,5.42,-0.4698,,,,,19.575,9.2,,,3.85,-2,4.99,6.643,5.29,2.51,,,6.4399376825,4.2020771329,6.27,0.5162582166,0.6519996259,5.5
1,2.5,Hawaii,Colorado St.,-3.5,7.98,4.49,3,8.72,-3.57,-0.789,2.15,9.561,2.7,2.3,1.8,1.3,-4.02,2.6,9.5,5.332981,1.9,-0.8,2.12,5.5,2.08,-2.32,7.65,1,5.7126,2.91,,,-2.54,0,-1.07,-1.92,-3.787568192,,3.05,6.0543,,,,,-1.125,3.1,,,-2.8,-6,-9.29,-3.801,4.46,4.06,,,1.7102131489,4.3022027492,2.12,0.4863487717,0.5412566158,2.5
2.5,1.5,Georgia Tech,Duke,-1,4.55,3.97,1.5,2.85,8.3,-1.734,-0.38,-3.469,-2.8,2.3,2.4,1.6,0.4,1.02,8,2.118156,0.7,6.4,4.1,3.27,-0.31,9.15,-0.03,1,2.9241,1.33,,,3.61,0,-0.47,10.03,7.697577968,,0.56,-0.5611,,,,,4.725,-0.1,,,-0.7,-2,7.97,12.857,3.66,0.03,,,2.7171213838,3.7547968635,2.118156,0.521119493,0.565899534,1.5
15.5,17,Tulsa,East Carolina,15,22.53,25.66,17,21.94,18.17,17.362,19.53,23.137,20.4,20.1,22.5,21.9,14.72,20.06,19,25.93667,22.5,18.3,22.58,24.48,20.24,26.77,27.47,29,21.7314,27.76,,,18.76,0,28.96,18.05,21.569881252,,21.2,22.8565,,,,,29.325,22.3,,,20.65,10,21.15,27.749,19.92,23.28,,,22.167883365,3.7088036867,21.9,0.5889930167,0.912249446,18
10,10,Mississippi St.,Florida,2,8.63,7.79,9.5,14.16,16.35,8.658,3.96,5.982,11.9,12,12.5,5.9,4.16,7,11.5,5.3685,9.6,12.2,12.98,13.94,12.84,13.85,10.35,6,4.7564,10.27,,,8.31,0,1.22,0.46,7.217171487,,5.33,9.5841,,,,,0.245,10.3,,,4.55,-6,9.25,10.681,9.29,11.81,,,8.5356967048,4.0493441089,9.25,0.474651751,0.6981490204,10
7,7,Mississippi,Georgia,2,8.48,4.87,7.5,6.59,5.36,0.155,0.82,4.307,5.3,5.9,4.8,10.5,1.23,5.43,0.01,10.26353,4.8,7.8,8.48,8.57,6.98,10.36,5.14,8,5.216,4.13,,,6.05,0,7.39,6.47,9.253161526,,3.83,5.0418,,,,,0.73,7.8,,,2.45,-7,6.41,6.813,9.12,-7.72,,,5.3620382443,3.5491276962,5.43,0.471548428,0.628695291,7
6,6.5,Georgia St.,Georgia Southern,11.5,9.47,4.81,6.5,9.45,19.91,8.618,9.85,17.926,7.1,8.3,6.7,7.4,15.23,7.75,10.5,3.10313,4,9.6,14.57,13.89,14.53,17.4,10.99,9,6.54,10.65,,,9.86,0,13,12.58,9.2440836417,,7.83,9.4996,,,,,3.975,11.2,,,9.1,6,13.34,10.334,4.52,5.3,,,9.9633285549,3.9297725242,9.4996,0.5598214237,0.7280662972,7
2.5,-1,Arizona,Houston,6,5.78,2.27,-1,4.62,1.15,4.877,0.25,7.463,3.9,3.6,3.9,0.4,7.94,0.51,5,-0.6944046,1.5,0.5,6.77,5.1,8.71,6.9,-0.93,3,0.0456,4.11,,,1.59,0,-0.16,-0.98,5.060143178,,1.19,1.447,,,,,0.2,1.3,,,4.9,1,4.9,0.473,1.23,13.67,,,3.2690086815,3.1949321279,3,0.573956245,0.5796954859,0
26.5,27.5,Michigan St.,Indiana,29.5,27.88,38.86,27,43.35,28.61,21.413,31.4,32.437,24.3,24.4,28.2,31.2,18.41,25.83,25.5,39.10613,24.5,25.9,26.47,23.33,28.6,32.43,43.47,38,27.0888,38.41,,,21.95,0,49.01,30.81,36.036088267,,26.27,31.7642,,,,,45.1,31,,,30.702,28,31.34,42.111,29.58,26.38,,,31.042262007,7.13434857,29.58,0.5592379446,0.9622791265,27.5
3,3,Penn St.,Iowa,8.5,3.69,18.29,3,8.93,-0.91,6.295,1.33,22.048,2.8,2.2,2.3,3,10.2,-3.41,-3,12.54151,-1.3,1.5,3.48,0.1,3.07,7.25,6.5,10,0.3018,1.86,,,0.12,0,13.17,11.14,16.450314615,,1.6,4.6392,,,,,14.025,3.8,,,13.3,4,10.36,12.573,7.15,10.57,,,6.3195852465,6.0962590277,4.6392,0.5562222316,0.6444413968,3
-1.5,-3,Delaware,Jacksonville St.,12,3.7,-2.68,-3,-2.58,-3.75,10.628,4.57,-8.786,-0.5,1.2,1.1,5.2,-2.79,9.2,11.5,-3.490204,-1.4,0.1,1.87,2.57,1.56,0.83,-4.14,-5,1.8421,4.39,,,4.42,0,0.98,1.54,-3.529319334,,-3.2,5.6389,,,,,-2.725,1.8,,,-0.7,-4,-0.44,15.504,-0.27,-11.44,,,1.1467301709,5.5063746604,0.98,0.5705353528,0.5271102054,-2.5
2,1,Old Dominion,James Madison,8,3.97,-4.31,1,-8.66,10.64,12.249,0.31,-3.466,3.5,5.5,4.8,4.7,1.81,4.75,5.5,-1.940731,3,3.5,4.26,2.38,6.98,3.13,-9.61,-12,-0.7805,-2.66,,,4.74,0,8.03,8.47,1.040700194,,-7.4,4.342,,,,,-4.075,0.3,,,4.2,2,8.62,4.752,3.33,4.68,,,2.2200376716,5.4992219562,3.5,0.5208540098,0.5523809168,1
-12,-13,Texas,Kentucky,-11,-14.59,-10.35,-12.5,-12.54,-18.78,-8.187,-12.02,-13.821,-13.3,-14.8,-15.3,-12.6,-9.86,-13.54,-18,-12.40129,-21.5,-13.9,-11.52,-10.55,-11.66,-15.64,-13.64,-16,-10.5543,-14.53,,,-15.82,0,-16.26,-9.54,-13.07515926,,-6.79,-15.9807,,,,,-15.125,-15.3,,,-12.95,-12,-18.62,-15.294,-10.89,-6.48,,,-13.40278075,3.2007648493,-13.54,0.4929823894,0.2048272458,-13
10.5,10,New Mexico St.,Liberty,6.5,13.5,3.55,10,11.99,18.3,4.867,8.15,6.746,12.9,13.1,13.6,10.2,-2.11,11.71,13,3.368013,10.7,11.9,13.72,14.8,10.93,17.58,5.83,7,7.4961,8.17,,,10.45,0,6.49,6.03,4.09929406,,3.93,9.1064,,,,,18.125,11.3,,,1.4,-6,7.99,6.762,8.18,1.89,,,9.0576873605,4.7004695203,8.18,0.4837682792,0.7071629523,10
-3.5,-3.5,Southern Miss.,Louisiana-Lafayette,1,2.69,-7.31,-3.5,-3.54,16.87,-3.064,2.44,-7.955,7.2,5.2,7.2,6.6,-6.16,9.14,19.5,-6.566002,-2.6,-2.3,2.44,3.3,1.69,1.87,-7.96,-8,-1.2695,3.2,,,1.15,0,-10.96,-6.96,-5.408239708,,-8.12,6.4778,,,,,-15.825,-0.2,,,-7.35,-11,-1.12,-0.536,6.29,6.85,,,-0.053742095,7.3097837534,-0.2,0.5575158679,0.4987772187,-3.5
-5.5,-6,Troy St.,Louisiana-Monroe,-7,-7.5,-9.88,-6,-12.99,-6.63,-2.902,-8.82,-9.556,-2.5,-5.3,-5.5,-11,-4.76,-10.47,1.5,-15.93521,-4.8,-10.1,-7.32,-8.36,-4.53,-11.89,-16.28,-14,-7.6006,-12.91,,,-9.11,0,-1.9,-16.05,-3.874634556,,-9.11,-13.9982,,,,,-20.625,-10,,,-9.8,-10,-11.29,-13.739,-13.29,1.89,,,-8.921298578,4.9071632808,-9.11,0.4498910029,0.2963295205,-6.5
-3.5,-2.5,Texas St.,Marshall,7,-1.31,3.08,-3,12.31,1.05,-3.49,2.53,11.632,5.9,3.1,5,4.8,7.54,4.67,2.5,6.695599,-3.3,-0.4,3.76,3.18,3.08,5.03,7.94,5,1.4677,6.82,,,2.41,0,1.9,8.79,5.853538989,,3.11,2.4601,,,,,11.25,0.7,,,4.9,-1,9.02,5.473,8.05,-0.28,,,4.339024051,3.7183552323,4.67,0.6170260379,0.6045469129,-1
-17,-16.5,Buffalo,Massachusetts,-18,-18.19,-10.92,-17,-15.05,-27.5,-12.929,-12.85,-26.362,-18.9,-18.6,-18.7,-16.1,-12.83,-15.4,-14,,-25,-15.6,-12.46,-12.98,-14.37,-13.1,-13.33,-22,-11.3961,-16.34,,,-14.16,0,-21.32,-22.31,-16.54923681,,-7.59,-13.6777,,,,,-4.05,-17.4,,,-7.63,-19,-12.91,-20.881,-12.4,-8.96,,,-15.5985536,5.0995334432,-14.71,0.5154718439,0.1756209406,-16.5
13,13,Louisville,Miami (Fla.),11,15.16,22.04,13.5,19.29,10.21,15.163,9.03,26.139,14.2,11.3,11,9.7,14.2,5.09,8.5,18.9533,23,13.6,14.15,11.62,14.94,18.52,19.82,20,12.3321,12.46,,,8.86,0,18.53,9.89,17.200941666,,15.13,14.7981,,,,,16.4,14.6,,,11.459,6,17.94,14.189,12.47,19.25,,,14.670113889,4.4706148821,14.2,0.5288079993,0.8122655883,13
11.5,13,Eastern Mich.,Miami (Ohio),15,13,8.44,13,18.87,15.26,9.973,14.25,15.885,13.5,13,15.3,11.7,12.65,16.21,20,10.67801,10.5,11.9,15.03,14.91,15.99,16.27,16.82,11,9.7429,17.17,,,12.16,0,8.77,14.17,12.74794117,,13.69,11.4828,,,,,12.55,13.2,,,14,10,18.27,15.899,11.99,7.78,,,13.583555158,2.8659658709,13.5,0.5101863976,0.7992240158,13
6.5,5,Washington,Michigan,3,6.85,-1.36,6,-1.53,3.66,5.326,0.73,2.846,7.9,8.1,8.1,2.8,-2.97,6.18,6,-3.7064,3.5,5.5,2.26,3.06,2.26,1,-3.92,-1,4.7185,2.17,,,2.82,0,-3.41,-11.56,0.613972038,,0.29,4.3206,,,,,4.05,4.6,,,-0.35,-7,-1.54,-0.644,3.31,0.96,,,1.9214018471,3.9598601117,2.8,0.4467937733,0.546570782,4.5
-5,-7.5,Nebraska,Minnesota,-1.5,-6.57,-9.41,-7.5,-13.35,0.11,-2.258,-7,-14.052,-3,-4.2,-3.4,-5.8,-4.45,-2.98,5,-16.05714,-4.1,-7.3,-2.73,-2.35,-1.98,-5.39,-15,-14,-7.1992,-6.67,,,-4.56,0,-9.84,0.43,-9.170336528,,-10.22,-8.0848,,,,,-26.65,-9.5,,,-7.7,-11,-7.02,-6.44,-4.86,-0.9,,,-6.67055068,5.6002322508,-6.44,0.5141666101,0.3464663889,-7.5
10.5,13.5,Nevada,New Mexico,17,13.06,23.54,12,18.95,12.14,14.663,12.29,22.742,10.6,11.3,12.1,16,15.49,10.1,12.5,22.89018,14,12.3,14.57,14.55,16.42,14.39,20.7,19,15.3922,22.09,,,9.14,0,14.81,8.42,20.234640851,,15.78,14.5388,,,,,23.4,15.9,,,17.5,11,14.95,18.097,15.29,10.26,,,15.566610791,4.0399511781,14.95,0.5357533427,0.8281272935,13.5
5.5,4,Texas-San Antonio,North Texas,13,5.98,11.75,4,6.68,2.7,13.606,6.22,19.528,0.01,-0.8,-1.5,6,14.9,1.37,3,9.003151,4.5,5,4.62,2.92,9.21,0.91,11.69,13,2.2051,3.25,,,-0.47,0,11.12,4.87,14.697395205,,13.33,7.6347,,,,,-11.825,4.2,,,17.5,11,4.1,3.638,2.18,24.52,,,6.7753165694,6.773822257,5,0.5466851167,0.6521931442,4
3.5,2.5,Purdue,Northwestern,11,7.44,1.15,3,5.04,25.78,19.536,6.69,8.547,14.7,13.7,14.9,3.9,5.01,6.29,6,3.796415,3.5,8.2,10.4,9.27,10.9,12.37,1.27,3,4.9612,7.69,,,8.65,0,11.34,5.72,4.050677711,,-1.32,7.5041,,,,,3.95,7.6,,,12.95,7,12.74,15.329,7.47,4.99,,,8.3593434028,5.2999055654,7.5041,0.5993479409,0.6906568713,3.5
8.5,9.5,USC,Notre Dame,9,11.8,12.13,9.5,17.06,13.59,4.245,5.85,17.483,10.8,11,11.6,10,6.66,9.75,12.5,14.01904,8.6,9.1,12.14,12.76,12.64,12.32,9.93,10,5.0656,13.39,,,7.62,0,5.53,9.04,7.987101364,,8.71,12.3372,,,,,7.625,8.9,,,4.9,-4,7.83,13.802,13.33,4.68,,,10.146767727,3.2733087388,10,0.5112626128,0.7335702696,9.5
12,10.5,Northern Ill.,Ohio,14,12.02,15.17,11,10.92,17.88,14.302,11.37,18.461,14.1,13.8,15.8,10.6,18.64,14,11,13.8626,14.5,13.2,15.92,14.52,17.87,17.55,17.29,14,10.7061,18.76,,,12.4,0,17.62,17.38,14.310274063,,14.27,12.4221,,,,,11.05,14.9,,,21.35,8,20.34,15.162,12.31,18.94,,,14.940924976,2.8398244514,14.310274063,0.5770537707,0.8219806711,11.5
-20.5,-22,Cincinnati,Oklahoma St.,-20,-17.17,-28.39,-21.5,-28.67,-17.9,-17.531,-22.8,-29.674,-15.5,-16.4,-17.3,-20.4,-13.37,-11.78,-6.5,-29.14549,-24,-20.8,-17.59,-16.86,-17.79,-22.63,-33.83,-29,-18.1898,-23.31,,,-14.96,0,-27.85,-23.5,-26.49470908,,-22.26,-19.7511,,,,,-34.125,-24.3,,,-30.1,-29,-23.3,-28.355,-16.12,-29.11,,,-21.9681051,6.3005992304,-22.26,0.5005407479,0.0999449284,-22
-14.5,-17.5,Oregon,Rutgers,-14,-12.25,-11.49,-17.5,-23.94,-12.71,-12.687,-17.32,-14.502,-13.3,-15.7,-14.7,-19.6,-9.6,-17.68,-17,-16.4434,-23,-18.2,-14.79,-13.48,-15.67,-18.98,-22.62,-26,-11.5954,-16.57,,,-14.42,0,-18.53,-5.84,-15.02560951,,-16,-20.6006,,,,,-28.65,-16,,,-15.75,-15,-20.55,-16.294,-14.98,-16.09,,,-16.4758464,4.4002536079,-16,0.5176856777,0.1595029785,-17.5
-2.5,-3,UTEP,Sam Houston St.,4.5,1.28,-4.74,-3,-5.51,4.07,11.245,2.55,-5.149,2.8,1.4,2.1,-0.9,-4,4.39,11.5,-0.9295712,-2.7,-4.2,-0.22,-1.41,1.8,-2.02,-7.9,-13,-2.4725,-0.38,,,0.01,0,-14.56,-2.26,-0.689626196,,-7.01,3.1064,,,,,-2.35,-3,,,2.87,-8,5.32,-1.101,0.14,2.2,,,-0.646930702,5.189271415,-0.689626196,0.5402934484,0.4846056245,-3
8,7.5,Arkansas St.,South Alabama,5,7.63,5.61,7.5,9.84,4.31,3.445,6.69,-6.781,10.6,10.2,11.2,6.8,-7.76,8.7,10.5,3.989683,4.9,9.2,7.1,7.83,5.2,9.05,5.55,8,3.476,8.07,,,6.13,0,8.75,0.36,1.998085286,,6.44,11.1413,,,,,17.65,6.8,,,5.299,-1,4.47,3.423,7.72,-6.79,,,5.942078674,4.905033433,6.69,0.473225949,0.6392085784,7.5
-4,-5,Oklahoma,South Carolina,-5.5,-5.59,-8.46,-5,-0.37,0.54,0.696,-3.41,-6.448,2.3,1.2,1.5,-5.5,-6.78,-1.65,8,-8.455621,-9.4,0.6,3.13,2.36,0.15,7.18,-7.51,-10,-1.0215,-1.74,,,0.62,0,-13.43,-2.51,-4.385469691,,-6.15,-1.827,,,,,-9.075,-5.5,,,-7.35,-11,2.51,1.887,-4.37,-5.24,,,-2.7948613,4.8465542248,-2.51,0.5378884384,0.4333786169,-5
21,21,Florida Atlantic,South Florida,23,26.44,36.11,21.5,34.17,31.79,25.911,19.51,29.582,25.7,24.2,26.7,20.7,18.34,16.6,10.5,28.74639,17.5,20.1,23.97,24.3,26.6,24.38,37.39,36,19.5924,28.38,,,16.55,0,25.43,23.76,30.985569619,,25.69,21.5226,,,,,39.575,26.7,,,32.55,15,22.2,25.748,19.77,28.86,,,25.526998965,6.2973942309,25.69,0.5762829274,0.9318396959,21.5
-17.5,-18,Florida St.,Stanford,-9,-10.64,-24.89,-17.5,-28.29,-6.33,-6.962,-17.04,-19.794,-13,-14.2,-13.5,-15.6,-10.65,-12.96,-2.5,-26.13442,-23,-17.8,-12.36,-14.06,-10.16,-16.69,-35.19,-33,-11.1337,-16.03,,,-12.24,0,-27.27,-23.35,-15.46943012,,-23.15,-15.4013,,,,,-27.9,-23.2,,,-19.6,-21,-7.24,-11.851,-16.81,-4.93,,,-16.64938077,7.7438798439,-15.46943012,0.5224786011,0.173704389,-18
-10.5,-10,Pittsburgh,Syracuse,2,-6.65,-8.37,-11,-12.28,-0.35,3.375,-5.31,-5.348,-5.6,-2.7,-2.9,-3.4,-3.4,-2.49,2.5,-9.219698,-7.1,-7.6,-1.14,-1.78,2.24,-6.3,-11.77,-10,-2.9715,-2.13,,,-3.13,0,-9.66,-13.36,-3.578237609,,-4.37,-4.0423,,,,,-12.35,-6.1,,,-1.75,-10,-6.14,-7.51,-4.18,8.4,,,-4.52473681,4.6469567324,-4.18,0.5935105911,0.3925966581,-9
3.5,3,Baylor,TCU,9,5.24,7.63,3,9.41,6.98,1.862,7.46,7.393,3.1,4.2,4.5,6.8,7.05,4.8,5,6.386848,3.2,4.6,6.81,6.51,7.16,7.18,10.76,7,3.4109,10.75,,,2.47,0,8.64,1.61,6.883829334,,11.67,3.8466,,,,,18.575,4.6,,,9.45,1,3.95,3.355,8.28,0.96,,,6.3713635214,3.305939214,6.8,0.5584925104,0.6522647308,3.5
24,26,Kent,Toledo,20.5,25.96,14.05,26,30.66,34.04,16.139,25.8,20.296,28.7,28.3,31.3,25.8,13.28,28.53,21,22.1648,24.5,26.4,27.57,30.06,26.43,31.03,26.86,29,24.1324,29.05,,,24.27,0,33.82,16.62,21.576631309,,22.34,28.1415,,,,,37.65,28.3,,,21,18,20.64,20.546,19.25,17.7,,,24.9591367,5.6044728253,25.8,0.4822254585,0.9302143116,26
10.5,9.5,Army,Tulane,16.5,8.49,11.96,9.5,13.56,7.59,12.573,8.87,18.354,12.7,12.8,12.6,3,13.93,8.6,2.5,9.714817,7.6,11.3,13.09,11.55,16.19,13.55,11.13,5,11.2422,8.76,,,10.58,0,9.39,17.55,10.942625754,,8.9,6.3893,,,,,9.975,11.8,,,21.35,8,12.96,9.625,9.86,13.36,,,11.175280583,3.8391819628,11.2422,0.5290397414,0.7522854362,9.5
-21,-21.5,Memphis,UAB,-26,-22.59,-28.96,-21.5,-27.29,-20.29,-21.76,-20.27,-24.457,-21.4,-22.4,-24,-21.3,-12.74,-21.53,-11.5,-37.09731,-17.5,-22,-21.32,-19.9,-20.44,-29.44,-29.5,-34,-25.659,-23.76,,,-23.45,0,-27.82,-30.45,-27.22493478,,-19.89,-20.9193,,,,,-36.15,-23.8,,,-30.45,-27,-31.93,-28.498,-19.73,-22.29,,,-24.35142423,5.5705466509,-23.45,0.4513948156,0.0745982409,-21.5
2.5,3,Maryland,UCLA,-2.5,4.22,-7.01,3,2.07,4.06,1.746,-3.4,-1.955,1.9,1.3,2.3,-3.4,-8.38,0.89,5.5,-8.686557,2.1,-0.7,3.4,3.92,2,4.46,-7.25,-13,0.0254,1.67,,,-1.14,0,-14.57,-5.03,-3.629863443,,-10.76,-8.519,,,,,3.9,-0.7,,,-7,-13,2.79,3.422,-0.28,-10.51,,,-1.711462063,5.410152053,-0.28,0.4199044253,0.4595023983,3
3.5,4,San Jose St.,Utah St.,11,2.26,9.13,3,8.94,-4.04,3.34,4.17,7.408,0.4,0.01,0.8,1.3,8.09,3.07,2,9.187298,3.3,1,6.11,5.16,4.59,9.43,9.9,13,4.257,11.21,,,2.91,0,4.57,9.83,4.382010617,,10.63,2.299,,,,,3.325,5.9,,,8.4,10,5.76,4.069,3.85,2.2,,,5.2086489389,3.7792951675,4.382010617,0.5209689544,0.6247579014,4
